"Index","UKX"
1987-01-19,1778.4
1987-01-20,1778.9
1987-01-21,1761.6
1987-01-22,1777.5
1987-01-23,1795.3
1987-01-26,1781.8
1987-01-27,1814.4
1987-01-28,1812.1
1987-01-29,1798.1
1987-01-30,1808.3
1987-02-02,1832.8
1987-02-03,1828.6
1987-02-04,1846.7
1987-02-05,1866.1
1987-02-06,1898.4
1987-02-09,1910.7
1987-02-10,1874.9
1987-02-11,1895.8
1987-02-12,1878.6
1987-02-13,1898.1
1987-02-16,1925.8
1987-02-17,1942
1987-02-18,1952
1987-02-19,1930.1
1987-02-20,1961.5
1987-02-23,1939.7
1987-02-24,1946.8
1987-02-25,1973.1
1987-02-26,1980.2
1987-02-27,1979.2
1987-03-02,1983.1
1987-03-03,1998.3
1987-03-04,2002.7
1987-03-05,2002.8
1987-03-06,1998.2
1987-03-09,1973.7
1987-03-10,1987.7
1987-03-11,1979.4
1987-03-12,1989.7
1987-03-13,2000
1987-03-16,1991.8
1987-03-17,2006.3
1987-03-18,2006.6
1987-03-19,1991
1987-03-20,2017.5
1987-03-23,2033
1987-03-24,2056.2
1987-03-25,2042.9
1987-03-26,2037.8
1987-03-27,2048.6
1987-03-30,2002.5
1987-03-31,1997.5
1987-04-01,1973.1
1987-04-02,1987.1
1987-04-03,1965.1
1987-04-06,1989.6
1987-04-07,1987
1987-04-08,1976.7
1987-04-09,1962.8
1987-04-10,1936.7
1987-04-13,1917.1
1987-04-14,1908.9
1987-04-15,1922.2
1987-04-16,1949.4
1987-04-17,1949.4
1987-04-20,1949.4
1987-04-21,1940.2
1987-04-22,1955.7
1987-04-23,1968.3
1987-04-24,2001.5
1987-04-27,1986.6
1987-04-28,2022.1
1987-04-29,2038.6
1987-04-30,2050.5
1987-05-01,2068.5
1987-05-04,2068.5
1987-05-05,2065.1
1987-05-06,2086.5
1987-05-07,2077.9
1987-05-08,2126.5
1987-05-11,2163.3
1987-05-12,2143.3
1987-05-13,2163.4
1987-05-14,2180
1987-05-15,2189.7
1987-05-18,2192.1
1987-05-19,2214.3
1987-05-20,2174
1987-05-21,2153.7
1987-05-22,2167.5
1987-05-25,2167.5
1987-05-26,2153.4
1987-05-27,2145.7
1987-05-28,2157.4
1987-05-29,2203
1987-06-01,2228.2
1987-06-02,2219.6
1987-06-03,2235.4
1987-06-04,2214.2
1987-06-05,2228.8
1987-06-08,2228.4
1987-06-09,2265.2
1987-06-10,2256.1
1987-06-11,2249.3
1987-06-12,2289.5
1987-06-15,2307.6
1987-06-16,2309
1987-06-17,2320.4
1987-06-18,2293.2
1987-06-19,2266.1
1987-06-22,2244.6
1987-06-23,2265.5
1987-06-24,2284
1987-06-25,2277.2
1987-06-26,2291.3
1987-06-29,2289.3
1987-06-30,2284.1
1987-07-01,2269.8
1987-07-02,2297.4
1987-07-03,2328.1
1987-07-06,2351.9
1987-07-07,2365.4
1987-07-08,2356.9
1987-07-09,2371
1987-07-10,2382
1987-07-13,2386.6
1987-07-14,2403
1987-07-15,2419.2
1987-07-16,2443.4
1987-07-17,2428.7
1987-07-20,2400.7
1987-07-21,2390.5
1987-07-22,2344.5
1987-07-23,2340.2
1987-07-24,2346.9
1987-07-27,2333.9
1987-07-28,2359.9
1987-07-29,2383.1
1987-07-30,2370.5
1987-07-31,2360.9
1987-08-03,2334.3
1987-08-04,2307.8
1987-08-05,2317.4
1987-08-06,2261.4
1987-08-07,2226.2
1987-08-10,2242.2
1987-08-11,2275.4
1987-08-12,2286.1
1987-08-13,2290.1
1987-08-14,2295.4
1987-08-17,2259.6
1987-08-18,2224.8
1987-08-19,2197.6
1987-08-20,2185.3
1987-08-21,2205.8
1987-08-24,2225.1
1987-08-25,2248.1
1987-08-26,2249.6
1987-08-27,2245.8
1987-08-28,2249.7
1987-08-31,2249.7
1987-09-01,2272.8
1987-09-02,2249.5
1987-09-03,2268.1
1987-09-04,2274.9
1987-09-07,2283.6
1987-09-08,2275
1987-09-09,2249.1
1987-09-10,2253.2
1987-09-11,2261.2
1987-09-14,2271.8
1987-09-15,2264.5
1987-09-16,2279.8
1987-09-17,2304.5
1987-09-18,2328.3
1987-09-21,2334.8
1987-09-22,2336.2
1987-09-23,2352.4
1987-09-24,2313.4
1987-09-25,2342.6
1987-09-28,2368.1
1987-09-29,2368.3
1987-09-30,2366
1987-10-01,2373.8
1987-10-02,2382.2
1987-10-05,2385.8
1987-10-06,2367.9
1987-10-07,2359.8
1987-10-08,2375.5
1987-10-09,2366.5
1987-10-12,2338.5
1987-10-13,2350.2
1987-10-14,2322.9
1987-10-15,2301.9
1987-10-16,2301.9
1987-10-19,2052.3
1987-10-20,1801.6
1987-10-21,1943.8
1987-10-22,1833.2
1987-10-23,1795.2
1987-10-26,1684.1
1987-10-27,1703.3
1987-10-28,1658.4
1987-10-29,1682
1987-10-30,1749.8
1987-11-02,1723.1
1987-11-03,1653.9
1987-11-04,1608.1
1987-11-05,1638.8
1987-11-06,1620.8
1987-11-09,1565.2
1987-11-10,1573.5
1987-11-11,1639.3
1987-11-12,1702.5
1987-11-13,1678.3
1987-11-16,1684.7
1987-11-17,1660.1
1987-11-18,1663.7
1987-11-19,1639.1
1987-11-20,1633.4
1987-11-23,1657.7
1987-11-24,1689.1
1987-11-25,1664.1
1987-11-26,1660.7
1987-11-27,1651.6
1987-11-30,1579.9
1987-12-01,1578.5
1987-12-02,1590.3
1987-12-03,1588.4
1987-12-04,1582.8
1987-12-07,1598.4
1987-12-08,1624.4
1987-12-09,1639.3
1987-12-10,1619.6
1987-12-11,1651.6
1987-12-14,1652.6
1987-12-15,1670
1987-12-16,1689.8
1987-12-17,1706.2
1987-12-18,1717
1987-12-21,1750.2
1987-12-22,1747.4
1987-12-23,1771.4
1987-12-24,1791.1
1987-12-29,1730.3
1987-12-30,1759.8
1987-12-31,1712.7
1988-01-04,1747.5
1988-01-05,1789.6
1988-01-06,1787.1
1988-01-07,1787.2
1988-01-08,1773.4
1988-01-11,1760.2
1988-01-12,1739.2
1988-01-13,1733.4
1988-01-14,1743.4
1988-01-15,1786.7
1988-01-18,1790
1988-01-19,1768
1988-01-20,1752.8
1988-01-21,1747.2
1988-01-22,1770.9
1988-01-25,1767.4
1988-01-26,1767.3
1988-01-27,1765.2
1988-01-28,1783.9
1988-01-29,1790.8
1988-02-01,1776.9
1988-02-02,1774.4
1988-02-03,1766.3
1988-02-04,1766.9
1988-02-05,1737.8
1988-02-08,1694.5
1988-02-09,1707.2
1988-02-10,1718.5
1988-02-11,1729.8
1988-02-12,1734
1988-02-15,1739.2
1988-02-16,1734.6
1988-02-17,1748.1
1988-02-18,1736.1
1988-02-19,1729.8
1988-02-22,1747.2
1988-02-23,1757.9
1988-02-24,1760.1
1988-02-25,1782.4
1988-02-26,1766.5
1988-02-29,1768.8
1988-03-01,1781.9
1988-03-02,1808.7
1988-03-03,1813.3
1988-03-04,1834.5
1988-03-07,1818.2
1988-03-08,1815
1988-03-09,1815.3
1988-03-10,1834.6
1988-03-11,1811.6
1988-03-14,1819.5
1988-03-15,1839.9
1988-03-16,1825.7
1988-03-17,1828.1
1988-03-18,1855.5
1988-03-21,1841.1
1988-03-22,1835.4
1988-03-23,1832.2
1988-03-24,1782.7
1988-03-25,1767.9
1988-03-28,1746.5
1988-03-29,1765.1
1988-03-30,1756.9
1988-03-31,1742.5
1988-04-05,1737.6
1988-04-06,1745
1988-04-07,1761
1988-04-08,1779.7
1988-04-11,1810.5
1988-04-12,1815.3
1988-04-13,1810.4
1988-04-14,1787.2
1988-04-15,1778.6
1988-04-18,1787.8
1988-04-19,1798.9
1988-04-20,1786.8
1988-04-21,1791.9
1988-04-22,1771.6
1988-04-25,1777.6
1988-04-26,1800.8
1988-04-27,1806.7
1988-04-28,1804.4
1988-04-29,1802.2
1988-05-03,1807.2
1988-05-04,1794.7
1988-05-05,1789.5
1988-05-06,1801.1
1988-05-09,1794.9
1988-05-10,1792.6
1988-05-11,1756.8
1988-05-12,1772.3
1988-05-13,1781.8
1988-05-16,1776.6
1988-05-17,1789.2
1988-05-18,1777.6
1988-05-19,1760.6
1988-05-20,1770.2
1988-05-23,1761.3
1988-05-24,1782.9
1988-05-25,1787.9
1988-05-26,1785.3
1988-05-27,1783.7
1988-05-31,1784.4
1988-06-01,1805.7
1988-06-02,1810.3
1988-06-03,1819.2
1988-06-06,1832.7
1988-06-07,1820.2
1988-06-08,1828.2
1988-06-09,1841.5
1988-06-10,1849.8
1988-06-13,1838.8
1988-06-14,1866.2
1988-06-15,1869.3
1988-06-16,1861.9
1988-06-17,1850.1
1988-06-20,1844
1988-06-21,1860.1
1988-06-22,1879.3
1988-06-23,1878.9
1988-06-24,1871.3
1988-06-27,1841.5
1988-06-28,1856.9
1988-06-29,1855.1
1988-06-30,1857.6
1988-07-01,1858.2
1988-07-04,1848
1988-07-05,1854.8
1988-07-06,1870
1988-07-07,1855.5
1988-07-08,1877.2
1988-07-11,1876.8
1988-07-12,1858.5
1988-07-13,1871.3
1988-07-14,1863.3
1988-07-15,1861.5
1988-07-18,1849.3
1988-07-19,1844.8
1988-07-20,1867.2
1988-07-21,1864.4
1988-07-22,1844.8
1988-07-25,1838.5
1988-07-26,1837.7
1988-07-27,1840.8
1988-07-28,1841.3
1988-07-29,1853.6
1988-08-01,1862.2
1988-08-02,1855.5
1988-08-03,1865.1
1988-08-04,1869.7
1988-08-05,1875.9
1988-08-08,1876
1988-08-09,1862.6
1988-08-10,1839.9
1988-08-11,1835.2
1988-08-12,1843.4
1988-08-15,1816.8
1988-08-16,1825.3
1988-08-17,1830.9
